artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Chainsmokers,Inside Out - DubVision Remix,4Sdp10fc5XgHxL1VaiMVYN,35.0,0.719,0.799,10.0,-4.805,1.0,0.0551,0.0186,3.94e-05,0.29,0.266,125.993
Tommie Sunshine,Can't Get Enough - Radio Edit,64HH8QusEYZYm3wZEplgn9,24.0,0.584,0.86,6.0,-2.687,0.0,0.0467,0.118,4.35e-06,0.132,0.109,128.026
Lost Frequencies,Beautiful Life (feat. Sandro Cavazza) - Gareth Emery Remix,7d925XvWGIlD2o5Oa08vri,14.0,0.464,0.873,2.0,-3.924,0.0,0.0721,0.0789,0.0224,0.329,0.414,129.931
DallasK,Powertrip,753pbo7JqZJ7Ahh7JuhEvC,8.0,0.709,0.968,7.0,-2.876,1.0,0.195,0.00194,0.363,0.121,0.0394,127.992
Henrik B,Hold on,4Rd3IGR94ZgUENKYyXhdcz,0.0,0.421,0.705,3.0,-4.423,1.0,0.0381,0.0611,8.29e-06,0.199,0.496,127.946
Joey Dale,Armageddon,4fjOfG50zDutoKWLZBzKGs,9.0,0.507,0.785,5.0,-4.191,1.0,0.0435,0.0242,0.0,0.218,0.121,128.054
Moby,Porcelain - Sick Individuals Remix [Edit],6bE08OlUNi3c4HTwr4Ho38,6.0,0.607,0.952,0.0,-2.514,0.0,0.0451,0.00117,0.262,0.318,0.246,128.006
Möwe,Lovers Friends - John Dahlbäck Remix,3xmHwSfXvnqd74HjQHtMoz,6.0,0.537,0.961,10.0,-5.721,1.0,0.0885,0.0446,0.000102,0.274,0.226,125.076
Pitchback,Cosmic Dark,09gFwNPx8KlrXXDTbVXGtt,22.0,0.512,0.915,11.0,-5.377,0.0,0.136,0.00153,0.0164,0.523,0.288,130.05
Hardwell,8Fifty,1hl2Nq6SaJnAlQNTPESgzj,16.0,0.66,0.981,5.0,-1.493,0.0,0.0677,0.0311,0.00117,0.312,0.256,127.971
Dannic,Blaze - Radio Edit,4WT6km9Pid9gZGGV6MOF49,20.0,0.529,0.995,1.0,-3.228,1.0,0.045,0.000969,0.537,0.351,0.235,128.021
Kura,Bounce,5zZvgHSIf6mroLuK5eOrQB,17.0,0.574,0.976,1.0,-3.317,1.0,0.0528,0.00087,2.98e-05,0.465,0.402,127.99
Sex Room,Totem,0Nh1u8Gd6lVz3BE0Odg4sV,13.0,0.655,0.902,5.0,-4.118,0.0,0.0429,0.0128,0.149,0.273,0.315,128.024
Mark Stent,Rain - Sam World Mix,2midpwMVV7r9XQj3K7Vu7X,14.0,0.672,0.947,8.0,-5.528,0.0,0.0738,0.00424,0.573,0.229,0.506,128.004
Mangabey,Just Luv Machine,78yFjzVN3cgw6ivBSz3Ij3,15.0,0.876,0.551,2.0,-8.476,0.0,0.065,0.0677,0.368,0.0653,0.642,124.436
Terrence Parker,Love's Got Me High - Original Vocal Mix,7oVZQdqBAuahoHZHfbEf6u,36.0,0.802,0.574,7.0,-12.968,1.0,0.0469,0.0114,0.369,0.0777,0.69,123.048
Session Victim,Good Intentions - LP Mix,0TO6WzsGeyBsSZhHv9PemG,49.0,0.718,0.739,10.0,-12.43,0.0,0.0643,0.037,0.941,0.0948,0.94,119.0
Merchant,Instant Funk,45PzJFqYNWpJVmd57pbEJO,39.0,0.693,0.945,11.0,-8.559,0.0,0.0676,0.646,0.00259,0.131,0.965,115.364
Kllo,Walls to Build - Mall Grab Remix,6mliwuV9vyGVBv2LnDdMsT,55.0,0.83,0.403,10.0,-11.361,0.0,0.0451,0.136,0.816,0.109,0.4,124.001
Rayko,Enjoy Your Life - Edit,714OF8bTAhS6TlN1Kq7tjU,38.0,0.828,0.709,1.0,-8.6,1.0,0.0393,0.0115,0.0848,0.0671,0.635,109.988
The White Lamp,It's You - Ron Basejam Remix,62Q3VmZXvsy09Dgc91IY1F,0.0,0.867,0.401,0.0,-12.045,1.0,0.092,0.364,0.0187,0.0963,0.689,122.027
Project Pablo,Closer,04krZOd9RFz1XyqJvfkNBz,0.0,0.731,0.945,5.0,-7.84,0.0,0.0566,0.171,0.916,0.135,0.223,122.02
Robert Owens,Be Your Own Hero - John Gazoo White Shoe Remix,2M9LXjZXDA2rxedIjl2AaM,30.0,0.855,0.564,8.0,-11.062,1.0,0.0496,0.0116,0.0889,0.0875,0.7,121.998
Sworn Virgins,Fifty Dollar Bills,6b4A9H1olYuc6J9p9mM1pJ,40.0,0.788,0.871,1.0,-4.991,1.0,0.138,0.104,0.851,0.152,0.742,124.994
HNNY,Nothing - Original Mix,273poy5BHtv5YFedkWIqwj,53.0,0.79,0.427,11.0,-11.361,0.0,0.0541,0.000885,0.446,0.0514,0.961,116.986
Fusion Groove Orchestra,If Only I Could (feat. Steve Lucas) - Liem Remix,0U7sbXtHiRvvJPIv3xvDpt,41.0,0.983,0.936,9.0,-8.541,0.0,0.325,0.0943,0.719,0.0902,0.878,126.0
Andy Hart,Epsilon Girls,1omHCWuWEH9TV0SmZiiLev,44.0,0.872,0.609,0.0,-9.463,0.0,0.23,0.0174,0.311,0.294,0.776,117.981
Phillipi & Rodrigo,Gueto de Gent,0oR9XRneKUIefSfy5y0IJ8,41.0,0.749,0.631,1.0,-8.197,1.0,0.0442,0.788,0.0224,0.0988,0.7,105.002
Coeo,Back In The Days,1vg19ggPSDALJKVdzvEvl3,0.0,0.946,0.566,8.0,-11.269,0.0,0.102,0.000788,0.722,0.103,0.402,124.989
Hypnolove,La piscine (Voilaaa Remix),79wzG8yL80XD3nMgfdnNRs,0.0,0.873,0.75,1.0,-8.781,1.0,0.137,0.0579,0.345,0.0939,0.91,120.008
Brame & Hamo,Hotshot,3FzaEeKNDpK5jXcejhGRP8,34.0,0.907,0.707,6.0,-9.061,0.0,0.36,0.0256,0.00753,0.0474,0.541,118.033
Bileo,You Can Win,7k6phfGndOSCfL4TZRtLft,48.0,0.755,0.896,2.0,-9.251,0.0,0.0846,0.0723,2.53e-05,0.407,0.963,130.35
Dele Sosimi Afrobeat Orchestra,Too Much Information - Laolu Remix (Edit),1mHdnrcPMlhwFqMrsS9Kbx,46.0,0.733,0.749,8.0,-6.737,1.0,0.043,0.000481,0.884,0.0852,0.459,120.015
Elder Island,Black Fur,3Ipgo2twyvBySMwsTzunlH,61.0,0.758,0.49,6.0,-7.98,0.0,0.032,0.357,0.000699,0.0795,0.428,119.969
Howling,Stole the Night - Ame Remix,5zs6OH39oYJCwNEFSCkhRg,14.0,0.802,0.535,9.0,-11.642,0.0,0.0629,0.00711,0.889,0.0925,0.481,124.507
Dusky,Careless,5yaGDSfEvvmmLl4yJBIRa6,49.0,0.77,0.895,7.0,-8.102,0.0,0.0488,0.000195,0.897,0.0455,0.68,120.986
Todd Terje,Snooze 4 Love - Dixon Remix,1kMbnpk6ep86gPJu3YDYyF,32.0,0.8,0.684,10.0,-9.079,1.0,0.0534,0.00011,0.908,0.0968,0.224,119.985
Pete Heller,Big Love - Eat Me Edit,0khEl3BL0he8e37UgfXHql,0.0,0.671,0.857,9.0,-6.077,1.0,0.0448,0.000726,0.778,0.0617,0.551,126.795
Solomun,Love Recycled 1,0fBzgsaU1cDoS5dFI34dSB,42.0,0.811,0.715,0.0,-9.578,1.0,0.0593,0.0195,0.787,0.0966,0.618,120.009
Salif Keita,Madan - Exotic Disco Mix,2LDNyat9mjdt72l2sBL49e,0.0,0.8,0.785,7.0,-6.189,0.0,0.0469,0.0141,0.773,0.169,0.878,127.976
Kollektiv Turmstrasse,Ordinary - Lake People's Circle Motive Remix,5esTnUp3cLgKsU2Etci2Ao,42.0,0.73,0.488,11.0,-9.117,0.0,0.0457,0.19,0.864,0.0527,0.097,121.003
Lake People,Point In Time,04C8gJkGXkp1A8ZzQiOoBi,32.0,0.704,0.332,11.0,-13.385,0.0,0.0819,0.0131,0.87,0.0909,0.276,120.018
Luca C,Different Morals - Clockwork Remix,4qGZllhHMvoUKzYieScTvv,22.0,0.934,0.718,11.0,-11.878,0.0,0.14,0.0008,0.45,0.297,0.773,117.988
Theophilus London,Wine & Chocolates - andhim Remix Radio Version,0qsQZDAZIGsbGmYEMfhTSC,47.0,0.792,0.769,0.0,-7.17,1.0,0.0536,0.0251,0.634,0.29,0.545,120.018
Kiki Gyan,Disco Dancer,1np1H7mh6iUZhdBhkh3QIo,53.0,0.699,0.869,9.0,-10.199,1.0,0.0456,0.0317,0.411,0.0368,0.963,115.273
Midland,Final Credits,5gC2aJwuSzGe3IJVlk9r2O,53.0,0.823,0.814,6.0,-8.723,1.0,0.0391,0.0146,0.359,0.138,0.488,133.01
Rick Wade,Can't You See,0QHgoeTQNQmyA1bNoUhZD3,46.0,0.834,0.647,11.0,-9.391,1.0,0.0861,0.00295,0.0124,0.0858,0.678,118.126
Fouk,Heavy on the Bacon,2zZetesGCUQ1vlr0lNDxct,41.0,0.903,0.659,4.0,-9.367,0.0,0.0644,0.091,0.509,0.0868,0.872,116.018
Gwen McCrae,Keep the Fire Burning - Remastered Version,4rS4K30qVDExdjeU4feF4c,56.0,0.892,0.433,0.0,-13.806,0.0,0.0699,0.0277,0.000892,0.0308,0.924,128.029
EKO,M'ongeule M'am,16edYoyGWlfItCbNWd6zOB,24.0,0.652,0.907,5.0,-11.705,0.0,0.0601,0.00406,0.000834,0.321,0.894,122.789
Demuja,Turn Me On,02DbLFxhUqFz4QoM1Qxll9,43.0,0.838,0.725,7.0,-9.469,1.0,0.0442,0.000883,0.627,0.0707,0.705,119.994
Nebraska,Khan's bargain - Original Mix,4YlTYB5nNlLfv3PVoCeYYO,23.0,0.884,0.58,9.0,-9.569,1.0,0.0716,0.0156,0.911,0.108,0.787,120.015
Franc Moody,Dopamine,2MTSo2SGQ0oVKgPu99x3Df,46.0,0.818,0.562,10.0,-7.779,0.0,0.0356,0.0987,0.813,0.355,0.57,125.03
The Black Madonna,Stay,0BfQLCJzAXxvKsMDcinyDv,0.0,0.703,0.744,1.0,-7.627,1.0,0.0305,0.0805,0.00121,0.107,0.0946,114.997
Bileo,Let's Go,11n9WYjhFVNwzfHtyTBZ8m,36.0,0.872,0.812,9.0,-10.056,0.0,0.0443,0.0286,0.00151,0.247,0.974,124.741
Gino Soccio,Dancer,4lteGaLzU5veJOe6wnOvz4,50.0,0.896,0.339,11.0,-9.576,0.0,0.0884,0.0183,0.552,0.0311,0.389,122.106
Sylvester,Over And Over,6RewYu2hTmEuiSRSGUTPH5,0.0,0.481,0.632,11.0,-8.17,1.0,0.0342,0.0108,0.000602,0.11,0.937,131.418
Timeless Legend,I Was Born To Love You,7uIKTNMTtL1Ssmt4NpJTjk,32.0,0.659,0.811,2.0,-9.758,0.0,0.0813,0.0158,0.0039,0.0399,0.884,117.604
The Joneses,Summer Groove,1Mh02QTsvMPfQAZ2dTIIiO,0.0,0.694,0.806,5.0,-9.073,0.0,0.0568,0.125,0.116,0.373,0.934,126.591
Dennis Ferrer,Reach 4 Freedom - DF's Vocal Mix,7Hqk2UdLJjeOAf0x35HnNl,8.0,0.669,0.891,1.0,-7.7,1.0,0.0685,0.0853,0.000257,0.0408,0.919,125.965
Gary's Gang,Let's Love Dance Tonight (Danny Krivit Edit),2pTwZJrSQK3IwmLRrXulY1,9.0,0.833,0.459,4.0,-14.202,0.0,0.044,0.0119,0.503,0.0879,0.974,127.901
Chemise,She Can't Love You,1wPuzroWKHgRcilvHUZNen,51.0,0.963,0.742,4.0,-6.597,0.0,0.0904,0.036,0.000989,0.303,0.694,114.689
Imagination,Changes,0xWRZHmgpe4iGNnxV96xZj,31.0,0.777,0.566,2.0,-11.514,0.0,0.0315,0.474,0.0059,0.0539,0.812,112.112
Cerrone,Cerrone's Paradise,3WbscWz4aaobZf7rt3ap2L,0.0,0.778,0.84,10.0,-5.484,1.0,0.0588,0.148,0.00458,0.0671,0.82,125.95
Aretha Franklin,Get It Right,1zaigPe4NB94tc4CRshK46,2.0,0.758,0.829,1.0,-6.622,1.0,0.174,0.0486,1.6e-06,0.0317,0.824,122.298
Daniel Leseman,Fung Shway - Original Mix,0hldD2VlgyUsxGBUGnxclQ,9.0,0.881,0.472,2.0,-10.545,0.0,0.151,0.0876,0.0114,0.0895,0.354,120.005
Casual T,Hands off Instrumental,1Ox9dKyAqagCJlyoTJyrmv,31.0,0.784,0.662,1.0,-9.094,1.0,0.124,0.0897,0.791,0.0729,0.753,115.975
Borrowed Identity,Feel Like Makin'Love - Original Mix,52sIqimcMnHk9aZdjkBkRO,23.0,0.682,0.75,0.0,-10.448,1.0,0.0459,0.00134,0.0193,0.0311,0.435,121.045
Demarkus Lewis,Gruv Select - Original Mix,16DbWJjXzgIW1NPgy8hHqO,24.0,0.804,0.603,2.0,-6.618,1.0,0.0606,4.3e-05,0.0422,0.0669,0.685,125.001
Fouk,Orchard - Original Mix,6TjOUHBzLfcjFOEJWNGhJ1,0.0,0.905,0.723,5.0,-11.913,0.0,0.0624,0.000162,0.9,0.0414,0.963,118.003
Ponzu Island,Ponzu Beach - Original Mix,1YXZUxazSjL6ylJR5Fft7h,22.0,0.962,0.673,0.0,-7.116,1.0,0.0452,0.335,0.116,0.124,0.916,119.985
L'Atelier,Just Another Piano Solo - Original Mix,4mT5I3PjPcZXgA0P7SaxI6,39.0,0.715,0.942,0.0,-7.643,1.0,0.039,0.000908,0.893,0.411,0.968,125.007
Pezzner,Autosave My Love,1u6p4l8ts3RvSUI3M1IN35,8.0,0.942,0.434,10.0,-8.932,0.0,0.102,0.196,0.733,0.0694,0.691,117.981
Goody Goody,It Looks Like Love,2mCLc4lZjbpcpXgNBrC5lY,41.0,0.883,0.333,5.0,-17.848,0.0,0.053,0.00799,0.804,0.257,0.964,121.099
Moodymann,Lyk U Use 2 (feat. Andres),4ncFRft2xEs4kanULQjaOz,52.0,0.621,0.485,11.0,-13.429,0.0,0.219,0.108,0.13,0.156,0.14,183.391
Cerrone,Hooked on You - The Reflex Revision,3uzebsHzwFBBYTd2qFPRh9,3.0,0.764,0.655,5.0,-8.416,1.0,0.0529,0.0284,0.677,0.149,0.833,108.008
Luther Vandross,Never Too Much,3nFJbZCHP4d9vduKjJLdBL,69.0,0.734,0.583,2.0,-11.866,1.0,0.129,0.125,0.0,0.0367,0.76,109.935
Kraak & Smaak,Way Back Home - Fouk Remix,1N2EDBNjUe6PK3VtTAKj2N,0.0,0.859,0.453,0.0,-10.103,0.0,0.285,0.0521,0.0196,0.0463,0.646,120.014
Soulsearcher,Can't Get Enough! - Vocal Club Mix,0qJDy1QsmmnZt343XTzxQd,52.0,0.747,0.973,4.0,-6.415,0.0,0.037,0.000362,0.565,0.308,0.983,128.127
Max Graef,No 5,6iQ3CY4T3RvkQnN3N3t343,27.0,0.821,0.678,4.0,-9.839,0.0,0.201,0.00697,0.8,0.0356,0.607,118.203
Harrison BDP,Easy Does It,5gpM9XBFoo69D2gWi461z7,0.0,0.773,0.578,8.0,-11.772,1.0,0.0517,0.0136,0.827,0.331,0.463,126.002
Mo'funk,Bring Together,0UdsdpIbsXmUR71z91YinG,19.0,0.908,0.916,7.0,-7.274,1.0,0.0612,0.000215,0.586,0.0234,0.704,128.014
Shake,Music Is The Only Way I Can Cominicate (edit),0C1yeFcOgpf3CazL5DhTQt,21.0,0.719,0.74,4.0,-10.251,0.0,0.0523,0.0386,2.14e-06,0.0579,0.933,137.042
Quim Manuel O Espirito Santo,Senhor Doutor - Adam Port Edit,29KhwCm9aTWFZzAClsbOSF,37.0,0.745,0.809,2.0,-9.514,1.0,0.0514,0.0172,0.00171,0.127,0.474,122.004
Brame & Hamo,Ghetto for You,5CMzNnyno6YwqjqYGpyVGH,37.0,0.873,0.489,7.0,-11.627,1.0,0.271,0.00337,0.643,0.0474,0.465,115.986
Time Bandits,I'm Only Shooting Love,26m6wCMQ244fhbHGr6ihDc,35.0,0.72,0.567,2.0,-13.863,0.0,0.0482,0.0162,0.000684,0.0368,0.914,118.042
Roger Thornhill,Dancing (Roger Thornhill Edit),4cJxvVC1pp010FJM1v4ssx,32.0,0.681,0.671,6.0,-14.377,1.0,0.066,0.184,0.32,0.135,0.762,123.909
Zac Samuel,Takes A Little Time,7JcNSQXmd242QV2GYKeMQ4,38.0,0.681,0.783,7.0,-5.986,1.0,0.034,0.132,0.0112,0.156,0.756,117.985
Donna Summer,"I Feel Love - 12"" Version",2d6qTH3HKGwn75lpRtaEA1,5.0,0.692,0.79,5.0,-14.065,1.0,0.0416,0.074,0.711,0.101,0.96,128.13
Cassius,W18,4egymkz3Sz1R4kPVAaW5on,36.0,0.724,0.762,1.0,-7.18,1.0,0.0582,0.00164,0.00121,0.281,0.531,125.003
Moodymann,Don’t You Want My Love,4L60ULqvJpqFReaNwmq8F0,48.0,0.735,0.641,6.0,-11.343,1.0,0.0959,0.00135,0.89,0.228,0.481,113.402
Benita,Time for a Change,2aNOkWge7L1IubHjS9dkgL,29.0,0.687,0.796,0.0,-9.623,0.0,0.103,0.00209,7.55e-05,0.137,0.608,121.263
Chain Reaction,Dance Freak,2bflwesbh5cKt0d9CxXPO7,29.0,0.573,0.893,11.0,-8.056,0.0,0.146,0.00538,0.0697,0.231,0.707,121.651
Krystal Klear,Neutron Dance - Edit,0h9xxCoXw2LkdJG9pR79RN,48.0,0.679,0.843,7.0,-7.378,1.0,0.0396,0.0123,0.917,0.328,0.827,125.03
Fouk,Coconuts,4KUjFjNDceEqIkab8CwADY,48.0,0.957,0.362,9.0,-10.776,0.0,0.15,0.0667,0.655,0.412,0.793,119.011
Detroit Swindle,"Yes, No, Maybe feat. Tom Misch",2jx9VNmPInE1d2m2T9eotT,52.0,0.816,0.808,5.0,-8.778,0.0,0.0848,0.0286,0.58,0.123,0.532,110.007
Detroit Swindle,The Break Up - Original Mix,0M2dqeUpxBGm8vujMTMhMV,48.0,0.707,0.808,8.0,-9.887,0.0,0.0503,0.0355,0.0335,0.671,0.241,119.996
Alma Negra,This Is the Place - Hugo Mari Remix,22rdYlfxsz8QFXDIoA61Uu,10.0,0.748,0.616,1.0,-10.712,1.0,0.0513,0.0539,0.654,0.0961,0.322,122.007
Unknown Artist,Untitled 1 - Version,4uVrL4P0nnH8QcRAQaCndD,18.0,0.825,0.585,5.0,-11.842,0.0,0.0595,0.014,0.946,0.0731,0.504,126.014
Ron Blanco,I Wait - Mall Grab Remix,1vpnRm7d5gJqCjSnrgTiT2,24.0,0.77,0.802,11.0,-7.641,0.0,0.029,0.138,0.91,0.0834,0.172,120.014
DJ Boring,I Know You Want To - Baltra Remix,3i62KHZyroYxfwNXWVbQfh,0.0,0.711,0.945,6.0,-9.057,0.0,0.0536,0.044,0.877,0.113,0.832,126.017
Gino Soccio,Hold Tight,26kBtkZT0CAFLn7J0mLkNa,33.0,0.913,0.292,3.0,-16.416,1.0,0.0891,0.00365,0.00485,0.0445,0.891,120.017
Skip Mahoney,Janice,2QuSUJTRJMzWssW9nXPGcf,31.0,0.794,0.632,10.0,-9.358,0.0,0.121,0.0189,1.09e-05,0.0997,0.85,133.139
Detroit Swindle,64 Ways,2f63FfjixxnXfQhEZJcrOr,45.0,0.763,0.727,3.0,-10.549,0.0,0.13,0.0433,0.000256,0.676,0.531,115.02
Apparel Wax,005A1,041RKnQpbVpDuSRtg231un,34.0,0.804,0.846,6.0,-7.994,1.0,0.0565,0.096,0.246,0.0623,0.887,124.003
Mall Grab,Glock,3xOusUj1kekqnSTDbvML9a,0.0,0.816,0.767,10.0,-12.335,0.0,0.057,0.00672,0.879,0.0955,0.111,124.985
Cuba Trinidad,Bailar la Soca,71gTkwpgxUPXuiWRSxSuSi,15.0,0.665,0.811,9.0,-12.789,1.0,0.0401,0.0852,0.00819,0.292,0.935,119.978
New Jackson,There Will Always Be This Love,6USokOqYd8YPJcRRsQblkK,37.0,0.768,0.628,0.0,-12.994,1.0,0.0414,0.00497,0.829,0.098,0.714,119.508
Tujamo,Who - Radio Edit,4KFfMzAAxzkpcf3YnKFLqA,32.0,0.893,0.741,1.0,-6.581,1.0,0.0623,0.00389,0.921,0.0362,0.36,124.992
Rudeejay,HEY!,55vTzLqSKvqLh7jiQKYnW5,27.0,0.621,0.974,5.0,-4.028,0.0,0.143,0.000265,0.103,0.866,0.293,130.112
Lauren,Body,2OaI1UeaumL98DIrjHgFhE,13.0,0.728,0.949,6.0,-4.226,1.0,0.139,0.147,0.201,0.394,0.775,127.957
FISHER,Losing It,6ho0GyrWZN3mhi9zVRW7xi,79.0,0.76,0.964,2.0,-5.844,1.0,0.0576,0.00182,0.7,0.0974,0.641,125.0
Garmiani,Fogo (feat. Julimar Santos),7uKjjI2a4Ia8nHKzgdya1y,53.0,0.748,0.973,5.0,-2.557,0.0,0.104,0.0987,0.0301,0.325,0.672,128.059
Merk & Kremont,Get Get Down - Radio Edit,01auWCuHXubb8KPZ0IXF4S,37.0,0.601,0.933,11.0,-4.087,0.0,0.0764,0.00724,0.0134,0.468,0.332,128.032
Tujamo,Getting Money (feat. 808Charmer),0gAzbmv09r6JwHUKWl1xkz,56.0,0.811,0.948,11.0,-4.138,1.0,0.0988,0.0108,0.000231,0.341,0.524,124.98
Gregor Salto,On Your Mark,6Sj9HYcxzo9fbCc7HcxbIS,35.0,0.744,0.831,0.0,-4.022,1.0,0.0507,0.00474,0.789,0.128,0.201,128.025
Dimitri Vegas & Like Mike,Wakanda,7M2t0mMSjLJSweu8BwrY2R,38.0,0.625,0.973,5.0,-2.691,0.0,0.082,0.000504,0.67,0.0511,0.3,130.008
Dimitri Vegas & Like Mike,Tremor - Sensation 2014 Anthem; Radio Edit,40yIp7jGQGOgbfrnGO5D59,42.0,0.615,0.919,11.0,-4.999,1.0,0.0367,0.00201,0.687,0.196,0.225,127.991
Ummet Ozcan,SMASH! - Edit,26sHC8M6jrhNjlCDz01eAZ,37.0,0.726,0.967,1.0,-3.166,1.0,0.0433,0.0216,0.611,0.0658,0.28,128.004
Jeffy D,Smash - Mix Version,7aTZfgVUaPb16KzMn2Xfxi,16.0,0.613,0.953,5.0,-1.746,0.0,0.0715,0.00193,0.81,0.348,0.281,128.027
Max Styler,Feel It - Steve Aoki Remix,5RM6SOuQJePOl5C8ebF8X9,22.0,0.66,0.959,9.0,-1.328,0.0,0.0389,0.00165,0.00696,0.0528,0.408,128.009
BLACKPINK,Kill This Love,18PergoIrGmRyeYxnaXJN2,79.0,0.738,0.861,2.0,-4.141,1.0,0.237,0.32,0.00175,0.325,0.58,131.974
Nicky Romero,Ring The Alarm,2D5Fi0jgFCo2kWJ84wAxWb,57.0,0.568,0.968,7.0,-3.772,1.0,0.109,0.0004,0.397,0.0954,0.313,125.998
Showtek,Booyah 2018 Remixes (feat. We Are Loud & Sonny Wilson) - Breathe Carolina Remix,3Q7kjtIFCyZX0X9Dwk4gTQ,57.0,0.564,0.963,3.0,-1.501,0.0,0.0549,0.00925,0.00258,0.351,0.594,128.011
Tujamo,Booty Bounce - Radio Edit,4WgM2becr135oJ7DfVNaCd,59.0,0.657,0.981,0.0,-3.498,1.0,0.0365,0.0295,0.612,0.0577,0.563,128.004
Tujamo,Candy On The Dancefloor,41RSRxdVqnSWlL9Glx95fG,62.0,0.709,0.814,8.0,-4.148,1.0,0.0466,0.106,0.000229,0.267,0.477,126.027
Tujamo,Cream - Radio Edit,4tnwr1Z0YTGCT8PohX0pKg,46.0,0.709,0.996,5.0,-2.725,1.0,0.044,0.014,0.775,0.0842,0.644,127.989
Laidback Luke,S.A.X. - Original Mix,2EZkYoVDEfPEcjRBkZJc2Z,44.0,0.676,0.992,8.0,-3.596,1.0,0.0699,0.0043,0.816,0.0798,0.376,127.998
Tujamo,Keep Pushin' (feat. Inaya Day),4J6x16eeV9RvCglUuTLFZ1,39.0,0.692,0.957,9.0,-2.643,1.0,0.248,0.0268,2.82e-05,0.109,0.455,128.041
Tujamo,Hey Mister,3u18DwDsN8r88M3Tf0McAc,23.0,0.803,0.875,0.0,-5.933,1.0,0.0467,0.00115,0.882,0.0471,0.427,126.998
Tujamo,All Night,08ZcJN45zSSzemGG6FirCv,40.0,0.723,0.957,1.0,-3.35,1.0,0.0785,0.00291,0.239,0.124,0.418,127.983
Dimitri Vegas & Like Mike,The Hum - Short Edit,3Lafcv0e7seIvJ3tNUxBzd,29.0,0.729,0.947,11.0,-3.103,0.0,0.0458,0.211,0.822,0.367,0.209,130.005
Dimitri Vegas & Like Mike,Stampede - Major Lazer x P.A.F.F. Remix,7lPYeA9mG7nsokze71Da2L,25.0,0.631,0.811,2.0,-4.303,1.0,0.046,0.00231,0.426,0.326,0.188,150.019
David Guetta,Bad (feat. Vassy) - Radio Edit,6eIacmhkE82vZlMDnGS7aP,65.0,0.614,0.972,5.0,-3.927,0.0,0.088,0.00125,0.0186,0.328,0.411,127.966
Martin Garrix,Helicopter - Video Edit,1CT9ebtobcouQw7G9mZ9AV,53.0,0.584,0.96,7.0,-4.492,0.0,0.0379,0.0104,0.516,0.175,0.165,128.003
Martin Garrix,Animals - Victor Niglio & Martin Garrix Festival Trap Remix,2suFmuGiImluGE4yuFms6Z,41.0,0.661,0.869,1.0,-4.314,1.0,0.0388,0.00445,0.851,0.0343,0.374,139.99
R3HAB,Flashlight,4soJPaN3etpZC72tHZztw3,50.0,0.705,0.949,10.0,-3.575,1.0,0.0454,0.0128,0.6,0.27,0.274,128.014
Bassjackers,Derp - Original Mix,4nrK0G6pOEuhMxn3hAaava,56.0,0.649,0.973,6.0,-4.391,1.0,0.0882,0.000639,0.662,0.133,0.221,127.951
Ummet Ozcan,Raise Your Hands,124SKRPqmogaZQ1XR7eomR,46.0,0.729,0.969,4.0,-3.327,1.0,0.0448,0.00168,0.826,0.114,0.0697,127.994
Bassjackers,Savior - Radio Edit,0yHOOuKhe57iSzS2TbxSKN,49.0,0.747,0.882,5.0,-3.317,0.0,0.0543,0.000322,0.218,0.351,0.308,128.095
Garmiani,Bomb A Drop,5HJqLDDjgdhON8LL9U3Oa3,52.0,0.675,0.992,7.0,-0.533,0.0,0.0605,0.0022,0.221,0.387,0.483,128.034
Bassjackers,El Mariachi,0NgvcpMVBHVq47GehFT5IX,47.0,0.717,0.898,7.0,-1.575,1.0,0.0347,0.00952,0.919,0.146,0.161,128.017
Valentino Khan,Deep Down Low,46rZgRYU1H5Xnv0n75OGis,60.0,0.794,0.896,5.0,-1.514,0.0,0.0677,0.00371,0.615,0.0876,0.5,125.999
Tujamo,WITH U (feat. Karen Harding) - David Puentez Remix,3UBzGFV2X3AuNbbhUrsqJS,49.0,0.8,0.653,5.0,-4.029,0.0,0.0731,0.169,0.0,0.344,0.729,124.077
Jay Hardway,EDM Bubble,5wlscxWc7OyrsE22xToo1N,59.0,0.63,0.839,6.0,-3.971,0.0,0.0422,0.0313,0.537,0.122,0.624,127.98
Deorro,Keep It Goin',5QO36B9kCFQdxKRRjkIrQD,21.0,0.833,0.918,0.0,-5.601,1.0,0.0914,0.137,0.0698,0.239,0.481,124.993
Nicky Romero,Toulouse - Bobby Anthony Vocal Mix,2bsyecmZCgdlsCZ3sWVZ99,49.0,0.642,0.834,5.0,-5.529,0.0,0.269,0.328,0.0,0.509,0.606,127.881
Sander van Doorn,Gold Skies - Tiësto Remix,73vEP9D6XDrPnPdsMIoN0Z,0.0,0.545,0.972,2.0,-2.397,1.0,0.0715,0.000197,0.75,0.0773,0.435,128.012
Tiësto,Love Comes Again (Exodus & Hugo Rizzo Remix),6PKZE1OS5HP1YnYtOPbyf2,0.0,0.627,0.902,0.0,-1.478,0.0,0.0893,0.00103,0.00347,0.0439,0.34,127.997
MC Fioti,Bum Bum Tam Tam - David Guetta Remix,4cEi62EpOgyLX5N3ewGOjG,41.0,0.723,0.88,10.0,-6.399,0.0,0.0405,0.00247,0.0478,0.069,0.531,127.988
